 JULDAY,   TIME,    DE1,    DE2,    DE3,    DE4,    DE5,    DE6,    DE7,    DE8,    DE9,   DE10
288.,    420.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1626.55,   1628.96
288.,    480.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1624.62,   1627.15
288.,    540.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1622.78,   1625.52
288.,    600.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1620.99,   1623.98
288.,    660.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1619.25,   1622.51
288.,    720.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1615.63,   1620.62
288.,    780.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1613.05,   1618.65
288.,    840.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1611.17,   1616.88
288.,    900.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1609.52,   1615.31
288.,    960.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1607.84,   1613.84
288.,   1020.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1606.78,   1612.56
288.,   1080.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1605.51,   1611.37
288.,   1140.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1605.31,   1610.45
288.,   1200.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1604.46,   1609.62
288.,   1260.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1604.42,   1608.96
288.,   1320.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1603.69,   1608.32
288.,   1380.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1603.70,   1607.80
319.,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1603.13,   1606.88
319.,     60.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1677.26,   1674.14
319.,    120.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1656.48,   1658.09
319.,    180.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1647.56,   1650.06
319.,    240.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1642.09,   1644.89
319.,    300.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1638.23,   1641.14
319.,    360.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1635.29,   1638.22
319.,    420.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1632.95,   1635.86
319.,    480.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1630.98,   1633.88
319.,    540.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1629.19,   1632.14
319.,    600.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1627.45,   1630.54
319.,    660.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1625.71,   1629.02
319.,    720.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1622.66,   1627.18
319.,    780.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1620.60,   1625.37
319.,    840.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1618.27,   1623.60
319.,    900.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1616.74,   1622.01
319.,    960.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1615.28,   1620.58
319.,   1020.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1614.00,   1619.28
319.,   1080.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1613.10,   1618.15
319.,   1140.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1612.44,   1617.20
319.,   1200.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1611.82,   1616.37
319.,   1260.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1611.27,   1615.63
319.,   1320.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1610.78,   1614.96
319.,   1380.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1610.35,   1614.36
349.,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1609.65,   1613.33
349.,     60.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1671.31,   1669.08
349.,    120.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1653.92,   1655.77
349.,    180.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1646.13,   1648.82
349.,    240.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1641.29,   1644.27
349.,    300.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1637.84,   1640.92
349.,    360.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1635.21,   1638.30
349.,    420.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1633.11,   1636.17
349.,    480.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1631.35,   1634.38
349.,    540.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1629.71,   1632.80
349.,    600.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1628.16,   1631.35
349.,    660.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1626.59,   1629.96
349.,    720.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1623.83,   1628.27
349.,    780.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1621.87,   1626.60
349.,    840.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1619.78,   1624.95
349.,    900.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1618.54,   1623.53
349.,    960.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1617.08,   1622.21
349.,   1020.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1615.82,   1620.98
349.,   1080.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1614.99,   1619.92
349.,   1140.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1614.32,   1619.01
349.,   1200.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1613.69,   1618.20
349.,   1260.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1613.16,   1617.49
349.,   1320.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1612.66,   1616.84
349.,   1380.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1612.24,   1616.26
