"x"
2.59903107215388
2.58146656224224
2.55239869037201
2.54110010026705
2.51899654343819
2.4623976742595
2.19985242515166
1.96092301124634
3.70066273644921
5.91820478958309
8.37545021724168
8.75032554444756
9.55897305468632
10.003523000134
9.36516437146296
7.57689574911886
5.06104930776286
3.61753348583299
3.18352187988046
2.9179260033871
2.72785928258044
2.6033299830408
2.46793714146462
2.45437854036265
3.28855298160738
3.21596166308235
3.20629629871344
3.2130765657692
3.1986507213621
2.98756004917809
2.73438352621697
3.59426833605345
6.02845656465483
8.46412651084844
10.3390992078972
10.6068093218056
11.0627482147169
11.4455046375024
10.8360546130215
9.34860746977319
7.05276437395799
4.53683264055986
3.75735588866469
3.44405573073413
3.24664208016258
3.13552538865706
2.98567110179528
3.01661769084222
3.90178029213717
3.76178366606311
3.7673583905221
3.79267222262063
3.79093046534204
3.67099834065458
3.79225918131026
5.81058708580498
8.69257450131928
11.0342934318903
12.6323552115297
12.7800156865034
12.9409971278658
13.2467414804776
12.6777773701122
11.3282357137946
9.11871057138292
6.40374109724889
4.46527018183419
3.97439512767277
3.72829283529108
3.57504498139044
3.48777498449364
3.40283172169544
5.39384063384219
5.2863036840857
5.330766371054
5.38289323563046
5.30247466992336
5.40941669943165
6.95590434014218
9.33976794407356
12.0409257923268
13.8055415304892
15.0428146366825
15.0339191252541
15.016840411976
15.2231544992307
14.8202163455208
13.6983916705448
11.8907010144669
9.51302911214426
6.94776611898657
5.53118790433504
5.15676945727336
4.97583839251936
4.90832199832738
4.76968499666908
7.78022924615479
7.71319358165356
7.82567763034004
7.8083673210911
8.01072096419327
8.55957534738004
10.6594704313172
13.2364099508302
15.113928158576
16.8863594118684
17.7884395769491
17.593928790638
17.4896426494104
17.6742615648218
17.3822659136258
16.4870241578398
14.9265824986164
12.889114093161
10.5470837916504
8.25281686266194
7.51962575628787
7.27628498984458
7.16271624772047
7.15104942504165
10.7776976562096
10.7175912580226
10.8765020385973
10.9421420104841
11.2338187924662
12.3649635577017
14.6201614280946
16.9431375439273
18.741224468754
20.2113355974361
20.9797607460047
20.6845778775391
20.500644243935
20.7069642276487
20.4643821638115
19.605519871367
18.093914436194
16.1398342144171
13.8659701100729
11.5660869527422
10.3969730385914
10.1334155734426
10.0265278948708
9.99300416186873
12.7689423018949
12.7818975574179
12.9724649249321
13.068038207911
13.396290553241
14.3483610433211
16.5829183875836
18.9997689998496
20.7756035081638
22.2587821029376
23.1013151301929
22.7147332580057
22.5303598945832
22.7527458694246
22.4733571632097
21.5571785043923
20.0111747382416
17.9891910464956
15.6856416777526
13.3556388801892
12.2688689191661
12.0748125015576
11.9980925391894
11.9817495202178
12.7857447334465
12.8483624461701
13.0046412335648
13.161594214488
13.2304875409824
13.5980239491288
15.5597095898752
18.2002815918854
20.346925543698
21.9757241838759
22.9347782488956
22.5309662079249
22.4621503002043
22.6336923603681
22.3302812577507
21.2740329760661
19.5650020208959
17.2842317858986
14.5647581138486
12.712942691924
12.3707707997693
12.2302077820177
12.167681667791
12.1589638414324
11.5007273110332
11.5464521691484
11.6673127533329
11.7967868792494
11.7724958343927
11.8495257288077
12.5534070917181
15.0762759812204
17.5931134561676
19.5690232748751
20.93886553335
20.7293448045587
20.7609441579941
21.035149539232
20.6354631164785
19.3335609250029
17.3479872749681
14.822714944615
12.1883004832657
11.443553516824
11.1939333666956
11.0635561165869
11.0199127803855
10.949058154592
8.7196779730899
8.65411738741386
8.69435473838221
8.75336306727185
8.7906809427804
8.6798425487646
8.56447889779033
10.0415539728005
12.4673039834846
14.9576182059163
16.6161735198613
16.6764306456491
17.0863500575663
17.3813822704288
16.9219358713227
15.3950642832356
13.1357008901129
10.4476411383044
9.13608356570176
8.74747364548264
8.53960863595914
8.42583596041368
8.30655935624892
8.31953989816403
5.49077778226544
5.38749252742765
5.37763602270195
5.39045250571035
5.39517804499242
5.36107308601793
5.17280085282126
5.09784174172329
7.17859514916333
9.40927984859002
11.4930673177569
11.76601969918
12.608781721226
12.7955809831948
12.2848771202623
10.6168805770933
8.1761735738165
6.39543771009372
5.8916350663491
5.62059961320986
5.45109508892909
5.28624969190615
5.24013559944143
5.13009767010063
3.65512402195299
3.50605229604331
3.48346387039171
3.48536398084647
3.48423756536342
3.4514449175314
3.27058646950842
3.0104562561062
4.25667179293726
6.26932120046847
8.428274019073
8.94752337995402
9.75120396413375
10.2777580935175
9.66201339802911
7.9450100539276
5.60520513867825
4.45161780082814
4.04520102084337
3.79526753969187
3.62066578442317
3.47548953594555
3.39861839224228
3.31561824511927
